hour,year,state,weekend,a_1,a_2,a_1_1,a_1_2,a_2_2
21.0,1993,8,True,2,8,1,1,0
21.0,1993,12,False,35,15,15,12,2
21.0,1993,12,True,10,16,6,5,2
21.0,1993,13,False,10,7,7,1,0
21.0,1993,13,True,10,9,1,1,0
21.0,1993,15,True,1,1,0,1,0
21.0,1993,17,False,16,5,5,0,0
21.0,1993,17,True,8,6,4,1,0
21.0,1993,18,False,5,1,4,3,0
21.0,1993,18,True,5,3,1,2,0
21.0,1993,19,False,1,8,2,2,0
21.0,1993,19,True,3,6,1,5,0
21.0,1993,20,False,3,5,3,2,0
21.0,1993,21,False,10,6,1,4,0
21.0,1993,21,True,1,4,1,2,0
21.0,1993,22,False,4,3,2,5,0
21.0,1993,22,True,6,8,1,3,0
21.0,1993,23,False,3,2,0,2,0
21.0,1993,23,True,1,3,0,1,0
21.0,1993,24,False,4,3,0,2,0
21.0,1993,24,True,4,3,2,0,0
21.0,1993,25,False,5,1,0,1,0
21.0,1993,25,True,3,5,0,1,0
21.0,1993,26,False,11,10,7,10,0
21.0,1993,26,True,5,8,7,1,2
21.0,1993,27,False,4,3,4,1,0
21.0,1993,27,True,3,1,2,2,0
21.0,1993,29,False,9,7,6,3,1
21.0,1993,29,True,2,6,1,0,0
21.0,1993,30,True,2,3,0,0,1
21.0,1993,31,False,1,1,0,0,0
21.0,1993,31,True,1,1,0,0,0
21.0,1993,32,True,1,2,0,0,0
21.0,1993,34,False,12,4,3,1,0
21.0,1993,35,False,4,8,3,3,0
21.0,1993,35,True,8,2,0,0,0
21.0,1993,36,False,29,8,11,6,1
21.0,1993,36,True,15,4,4,5,0
21.0,1993,37,False,19,11,6,6,0
21.0,1993,37,True,8,6,4,1,0
21.0,1993,38,True,1,2,0,0,0
21.0,1993,39,False,17,9,4,3,0
21.0,1993,39,True,6,5,5,5,1
21.0,1993,40,False,5,5,4,6,0
21.0,1993,40,True,5,4,0,1,0
21.0,1993,41,False,7,3,2,3,0
21.0,1993,41,True,3,4,0,0,0
21.0,1993,42,False,12,16,8,7,0
21.0,1993,42,True,6,6,3,2,0
21.0,1993,45,False,10,1,6,2,0
21.0,1993,45,True,5,3,2,1,2
21.0,1993,46,False,3,1,0,0,0
21.0,1993,47,False,9,11,4,4,0
21.0,1993,47,True,1,10,2,3,1
21.0,1993,51,False,7,6,4,7,1
21.0,1993,51,True,3,8,2,3,0
21.0,1993,53,False,4,6,4,3,2
21.0,1993,53,True,2,5,1,3,1
21.0,1993,54,True,2,1,2,0,0
21.0,1993,55,True,3,1,3,7,0
21.0,1993,56,False,2,2,0,0,0
22.0,1983,1,False,9,6,1,4,1
22.0,1983,1,True,10,3,1,1,2
22.0,1983,2,False,1,3,0,1,0
22.0,1983,2,True,1,1,0,0,0
22.0,1983,4,False,7,6,4,4,0
22.0,1983,4,True,7,3,1,1,0
22.0,1983,5,False,2,6,3,1,0
22.0,1983,5,True,4,5,1,1,0
22.0,1983,8,False,3,8,1,2,2
22.0,1983,8,True,1,7,0,3,2
22.0,1983,9,False,2,2,1,4,1
22.0,1983,9,True,3,3,1,5,0
22.0,1983,10,False,2,1,1,2,2
22.0,1983,10,True,1,2,0,0,1
22.0,1983,13,False,14,14,4,4,0
22.0,1983,13,True,10,12,0,5,1
22.0,1983,16,False,4,1,2,1,0
22.0,1983,17,False,12,14,5,13,1
22.0,1983,17,True,9,11,2,2,3
22.0,1983,18,False,10,9,4,4,1
22.0,1983,18,True,6,9,5,3,0
22.0,1983,19,False,3,5,3,4,1
22.0,1983,19,True,2,5,0,1,0
22.0,1983,20,False,5,1,0,0,0
22.0,1983,21,False,1,7,2,5,1
22.0,1983,22,False,8,3,1,2,2
22.0,1983,22,True,10,8,5,2,0
22.0,1983,23,False,2,4,0,0,0
22.0,1983,24,False,4,10,3,3,0
22.0,1983,24,True,2,3,0,4,1
22.0,1983,25,False,12,5,4,3,0
22.0,1983,25,True,4,4,0,1,0
22.0,1983,26,False,11,11,4,4,1
22.0,1983,26,True,9,15,4,7,1
22.0,1983,28,False,7,2,1,1,0
22.0,1983,28,True,7,3,0,0,0
22.0,1983,29,False,6,8,3,1,0
22.0,1983,29,True,10,6,2,1,0
22.0,1983,30,False,1,5,0,3,0
22.0,1983,30,True,1,3,0,0,2
22.0,1983,33,False,3,5,0,1,0
22.0,1983,34,False,7,9,3,5,1
22.0,1983,34,True,3,7,1,1,0
22.0,1983,36,False,13,12,6,5,1
22.0,1983,36,True,13,12,4,2,0
22.0,1983,37,False,10,14,2,4,1
22.0,1983,37,True,11,11,2,2,2
22.0,1983,38,False,1,2,0,0,0
22.0,1983,39,False,14,17,4,7,1
22.0,1983,39,True,9,9,4,1,2
22.0,1983,40,False,4,6,4,0,0
22.0,1983,40,True,4,2,0,3,0
22.0,1983,41,False,5,8,4,2,2
22.0,1983,41,True,1,9,0,0,0
22.0,1983,42,False,19,14,9,3,0
22.0,1983,42,True,12,13,6,5,2
22.0,1983,45,False,6,9,2,2,0
22.0,1983,45,True,7,7,0,4,1
22.0,1983,47,False,6,15,4,2,2
22.0,1983,47,True,3,14,1,5,4
22.0,1983,49,False,4,3,2,0,0
22.0,1983,49,True,3,1,0,0,0
22.0,1983,50,True,1,3,0,0,0
22.0,1983,51,False,10,6,4,1,0
22.0,1983,51,True,5,11,1,5,2
22.0,1983,53,False,6,2,2,0,0
22.0,1983,53,True,4,5,0,2,1
22.0,1983,54,False,2,4,0,3,0
22.0,1983,54,True,1,4,1,1,0
22.0,1983,55,False,4,15,4,3,0
22.0,1983,55,True,1,7,0,6,1
22.0,1983,56,False,1,1,0,0,0
22.0,1983,56,True,1,4,0,1,0
22.0,1984,1,False,7,8,6,2,1
22.0,1984,1,True,4,9,1,0,1
22.0,1984,5,False,5,4,1,4,1
22.0,1984,5,True,2,4,0,2,3
22.0,1984,6,False,34,51,12,16,8
22.0,1984,6,True,15,39,4,16,4
22.0,1984,8,False,4,6,1,4,0
22.0,1984,8,True,4,9,0,6,0
22.0,1984,9,False,2,7,0,2,1
22.0,1984,9,True,2,5,1,4,0
22.0,1984,12,False,30,22,6,14,8
22.0,1984,12,True,13,15,6,8,5
22.0,1984,13,False,13,9,5,5,2
22.0,1984,13,True,7,14,3,3,2
22.0,1984,16,False,1,2,2,0,0
22.0,1984,16,True,2,2,0,1,0
22.0,1984,17,False,16,18,7,14,0
22.0,1984,17,True,13,9,3,5,1
22.0,1984,18,False,7,12,6,2,0
22.0,1984,18,True,5,12,1,2,1
22.0,1984,19,False,5,5,0,1,0
22.0,1984,19,True,1,1,0,4,0
22.0,1984,20,False,5,4,2,1,0
22.0,1984,20,True,2,4,1,2,0
22.0,1984,21,False,7,6,1,2,0
22.0,1984,21,True,2,9,1,2,1
22.0,1984,22,False,8,5,3,4,1
22.0,1984,22,True,3,4,2,0,1
22.0,1984,24,False,5,6,1,1,0
22.0,1984,24,True,4,2,1,3,0
22.0,1984,25,False,6,9,1,6,1
22.0,1984,25,True,3,3,3,1,0
22.0,1984,26,False,14,15,8,11,3
22.0,1984,26,True,6,8,1,7,0
22.0,1984,27,False,5,5,1,3,0
22.0,1984,28,True,11,2,1,1,1
22.0,1984,29,False,10,12,6,1,1
22.0,1984,29,True,3,3,4,4,1
22.0,1984,30,False,1,3,1,1,0
22.0,1984,30,True,2,3,1,0,1
22.0,1984,31,False,3,2,0,1,0
22.0,1984,31,True,2,3,0,2,0
22.0,1984,32,False,2,5,0,0,0
22.0,1984,34,False,12,7,7,5,0
22.0,1984,34,True,7,7,2,1,0
22.0,1984,36,False,15,18,6,6,0
22.0,1984,36,True,12,4,3,8,2
22.0,1984,37,False,9,19,7,8,1
22.0,1984,37,True,8,14,4,5,0
22.0,1984,39,False,15,15,5,5,0
22.0,1984,39,True,12,12,5,7,0
22.0,1984,40,False,4,4,3,3,0
22.0,1984,40,True,6,4,2,2,1
22.0,1984,41,False,4,10,1,4,0
22.0,1984,41,True,1,5,1,2,0
22.0,1984,42,False,21,12,12,8,2
22.0,1984,42,True,10,7,6,9,1
22.0,1984,44,False,1,2,0,2,0
22.0,1984,45,False,10,7,3,6,0
22.0,1984,45,True,11,3,4,1,0
22.0,1984,46,False,1,1,0,0,1
22.0,1984,46,True,2,2,0,0,1
22.0,1984,47,False,8,10,1,5,1
22.0,1984,47,True,4,9,1,6,3
22.0,1984,49,False,2,6,0,2,0
22.0,1984,49,True,2,4,0,1,0
22.0,1984,51,False,5,11,3,4,1
22.0,1984,51,True,6,10,0,2,0
22.0,1984,53,False,3,4,1,3,3
22.0,1984,53,True,4,6,1,1,2
22.0,1984,54,False,5,5,2,4,0
22.0,1984,54,True,1,3,3,0,0
22.0,1984,55,False,3,9,1,2,3
22.0,1984,55,True,5,5,0,4,2
22.0,1985,1,False,6,10,0,2,0
22.0,1985,1,True,2,5,2,2,0
22.0,1985,4,False,2,5,4,4,1
22.0,1985,4,True,5,4,0,2,0
22.0,1985,5,False,1,7,1,4,0
22.0,1985,5,True,3,3,0,1,0
22.0,1985,8,False,5,11,0,2,0
22.0,1985,8,True,2,6,0,2,1
22.0,1985,9,False,2,9,2,3,0
22.0,1985,9,True,1,4,2,0,1
22.0,1985,10,False,1,1,0,2,0
22.0,1985,10,True,1,1,0,1,1
22.0,1985,11,False,1,1,0,0,0
22.0,1985,12,False,21,20,9,17,2
22.0,1985,12,True,12,19,2,7,4
22.0,1985,13,False,15,11,3,4,0
22.0,1985,13,True,6,10,0,6,0
22.0,1985,15,False,1,2,0,0,0
22.0,1985,15,True,2,5,0,0,0
22.0,1985,16,False,1,3,1,0,0
22.0,1985,16,True,1,1,0,1,0
22.0,1985,17,False,13,15,4,14,3
22.0,1985,17,True,11,13,4,4,0
22.0,1985,18,False,9,9,4,5,0
22.0,1985,18,True,6,6,1,5,1
22.0,1985,19,False,2,5,1,1,0
22.0,1985,20,False,6,2,3,0,1
22.0,1985,20,True,2,2,3,0,0
22.0,1985,21,False,9,6,2,2,1
22.0,1985,21,True,1,7,0,3,0
22.0,1985,22,False,13,1,6,2,0
22.0,1985,22,True,7,2,3,2,0
22.0,1985,23,False,1,3,0,0,0
22.0,1985,23,True,2,4,0,0,0
22.0,1985,24,False,5,7,2,1,0
22.0,1985,24,True,2,3,2,2,0
22.0,1985,25,False,11,4,2,1,0
22.0,1985,25,True,3,5,0,5,0
22.0,1985,26,False,15,12,7,9,0
22.0,1985,26,True,9,13,1,6,2
22.0,1985,27,False,4,2,1,1,2
22.0,1985,27,True,6,4,1,1,0
22.0,1985,28,False,13,1,2,2,0
22.0,1985,29,False,4,8,4,3,0
22.0,1985,29,True,4,5,4,2,0
22.0,1985,31,False,2,3,0,1,0
22.0,1985,33,False,1,1,0,1,1
22.0,1985,33,True,1,2,0,1,0
22.0,1985,34,False,8,7,7,10,0
22.0,1985,34,True,5,5,2,3,0
22.0,1985,35,False,4,5,2,1,0
22.0,1985,35,True,3,1,1,1,1
22.0,1985,36,False,17,15,4,8,0
22.0,1985,36,True,10,7,6,3,0
22.0,1985,37,False,11,10,7,8,0
22.0,1985,37,True,8,10,3,3,3
22.0,1985,38,False,1,1,0,1,0
22.0,1985,39,False,13,14,7,14,0
22.0,1985,39,True,3,13,2,6,0
22.0,1985,40,False,7,5,1,4,0
22.0,1985,40,True,3,3,2,6,0
22.0,1985,41,False,3,8,2,2,0
22.0,1985,41,True,2,3,0,3,0
22.0,1985,42,False,12,21,4,5,0
22.0,1985,42,True,7,11,5,4,0
22.0,1985,44,False,1,3,0,1,0
22.0,1985,45,False,15,12,3,4,0
22.0,1985,45,True,4,9,2,4,1
22.0,1985,47,False,10,10,1,2,2
22.0,1985,47,True,4,7,4,4,0
22.0,1985,51,False,9,8,2,4,2
22.0,1985,51,True,4,9,2,3,1
22.0,1985,53,False,6,9,0,3,3
22.0,1985,53,True,2,9,0,2,1
22.0,1985,54,False,1,5,2,0,0
22.0,1985,54,True,4,5,1,2,0
22.0,1985,55,False,3,4,1,6,0
22.0,1985,55,True,2,7,2,2,2
22.0,1985,56,False,1,3,0,2,0
22.0,1985,56,True,1,2,0,0,0
22.0,1986,1,False,10,10,2,1,0
22.0,1986,1,True,6,4,5,5,2
22.0,1986,2,True,1,1,1,0,0
22.0,1986,4,False,5,7,4,2,0
22.0,1986,4,True,6,7,2,2,1
22.0,1986,5,False,1,6,1,2,0
22.0,1986,5,True,4,5,0,2,2
22.0,1986,8,False,3,10,0,2,0
22.0,1986,8,True,3,7,2,2,2
22.0,1986,9,False,3,11,0,2,1
22.0,1986,9,True,3,5,0,3,0
22.0,1986,10,False,1,4,1,0,1
22.0,1986,12,False,22,16,4,16,5
22.0,1986,12,True,9,24,4,7,1
22.0,1986,13,False,12,10,4,5,1
22.0,1986,13,True,10,6,3,7,0
22.0,1986,16,False,3,2,2,1,0
22.0,1986,16,True,1,1,0,0,0
22.0,1986,17,False,12,14,7,10,3
22.0,1986,17,True,6,10,2,3,1
22.0,1986,18,False,9,10,5,2,0
22.0,1986,18,True,5,5,1,2,2
22.0,1986,19,False,1,5,1,1,0
22.0,1986,20,False,1,3,2,1,0
22.0,1986,20,True,3,3,0,0,1
22.0,1986,21,False,5,5,2,1,1
22.0,1986,21,True,3,8,0,2,0
22.0,1986,22,False,12,6,2,0,1
22.0,1986,22,True,9,4,5,2,0
22.0,1986,24,False,5,5,6,3,1
22.0,1986,24,True,5,5,1,1,0
22.0,1986,25,False,7,6,2,3,0
22.0,1986,25,True,10,6,2,2,1
22.0,1986,26,False,12,18,8,7,1
22.0,1986,26,True,5,7,4,6,3
22.0,1986,27,False,2,10,0,1,0
22.0,1986,27,True,4,4,0,1,0
22.0,1986,29,False,12,10,7,7,0
22.0,1986,29,True,3,5,3,3,1
22.0,1986,31,False,2,2,1,1,1
22.0,1986,31,True,1,2,0,0,0
22.0,1986,33,True,1,1,0,1,0
22.0,1986,34,False,16,16,4,4,1
22.0,1986,34,True,7,3,2,0,2
22.0,1986,35,False,2,6,0,2,0
22.0,1986,35,True,3,2,0,0,0
22.0,1986,36,False,14,20,10,3,0
22.0,1986,36,True,14,6,6,7,0
22.0,1986,37,False,10,18,4,5,0
22.0,1986,37,True,10,15,2,9,2
22.0,1986,38,False,1,2,1,0,0
22.0,1986,38,True,1,2,0,1,0
22.0,1986,39,False,17,12,2,9,4
22.0,1986,39,True,10,17,1,5,4
22.0,1986,40,False,2,2,4,0,1
22.0,1986,40,True,3,6,1,3,1
22.0,1986,41,False,4,10,2,0,1
22.0,1986,41,True,2,2,1,3,0
22.0,1986,42,False,7,19,9,8,0
22.0,1986,42,True,10,13,3,9,1
22.0,1986,44,False,1,4,0,0,0
22.0,1986,44,True,2,2,0,0,0
22.0,1986,45,False,10,13,3,3,0
22.0,1986,45,True,8,6,3,4,0
22.0,1986,46,False,2,1,1,0,0
22.0,1986,47,False,1,12,2,8,1
22.0,1986,47,True,2,8,2,4,1
22.0,1986,49,False,3,3,1,1,0
22.0,1986,49,True,1,4,1,3,0
22.0,1986,51,False,10,16,3,5,0
22.0,1986,51,True,8,13,2,1,1
22.0,1986,53,False,5,11,0,3,0
22.0,1986,54,False,3,3,2,2,0
22.0,1986,54,True,3,4,2,1,0
22.0,1986,55,False,2,5,1,6,4
22.0,1987,1,False,7,12,1,4,0
22.0,1987,1,True,7,8,3,2,0
22.0,1987,4,False,6,11,3,4,0
22.0,1987,4,True,7,5,3,1,0
22.0,1987,5,False,2,8,0,2,1
22.0,1987,5,True,1,12,0,0,1
22.0,1987,8,False,4,6,0,3,0
22.0,1987,8,True,3,4,0,0,1
22.0,1987,9,False,3,6,1,3,0
22.0,1987,9,True,1,3,0,2,1
22.0,1987,10,False,1,1,0,0,0
22.0,1987,11,False,1,1,0,0,0
22.0,1987,12,False,23,30,9,9,9
22.0,1987,12,True,17,16,3,11,4
22.0,1987,13,False,6,14,5,5,4
22.0,1987,13,True,7,17,5,1,2
22.0,1987,16,False,1,4,0,0,0
22.0,1987,17,False,14,19,9,7,0
22.0,1987,17,True,13,7,2,7,3
22.0,1987,18,False,5,13,2,3,1
22.0,1987,18,True,5,11,1,5,2
22.0,1987,19,False,1,2,2,4,1
22.0,1987,19,True,5,2,1,3,1
22.0,1987,20,False,2,3,1,4,0
22.0,1987,21,False,9,11,3,3,0
22.0,1987,21,True,2,7,2,2,1
22.0,1987,22,False,4,4,6,5,0
22.0,1987,22,True,5,2,2,2,0
22.0,1987,23,True,3,4,0,0,0
22.0,1987,24,False,6,5,2,3,0
22.0,1987,24,True,3,4,2,2,0
22.0,1987,25,False,7,8,5,4,0
22.0,1987,25,True,4,4,2,3,0
22.0,1987,26,False,21,10,5,13,2
22.0,1987,26,True,8,17,3,5,1
22.0,1987,27,False,5,3,0,2,0
22.0,1987,27,True,1,5,1,0,0
22.0,1987,29,False,6,6,3,2,0
22.0,1987,29,True,5,7,1,5,0
22.0,1987,30,False,1,3,0,3,0
22.0,1987,30,True,2,5,0,1,0
22.0,1987,31,False,2,5,1,1,0
22.0,1987,34,False,13,10,4,3,0
22.0,1987,34,True,7,2,1,3,0
22.0,1987,35,False,4,5,0,3,0
22.0,1987,35,True,5,4,0,0,0
22.0,1987,36,False,15,22,7,10,0
22.0,1987,36,True,15,13,4,3,0
22.0,1987,37,False,12,19,3,13,0
22.0,1987,37,True,8,19,2,5,0
22.0,1987,39,False,16,21,2,7,2
22.0,1987,39,True,8,11,2,11,1
22.0,1987,40,False,8,6,2,0,1
22.0,1987,40,True,2,3,0,3,0
22.0,1987,41,False,4,6,1,1,0
22.0,1987,41,True,5,9,1,4,0
22.0,1987,42,False,18,27,8,10,4
22.0,1987,42,True,3,13,2,7,1
22.0,1987,45,False,10,9,1,5,2
22.0,1987,45,True,8,12,1,5,2
22.0,1987,47,False,14,16,4,4,0
22.0,1987,47,True,8,14,3,9,0
22.0,1987,51,False,6,12,3,7,0
22.0,1987,51,True,4,7,2,5,1
22.0,1987,53,False,3,7,1,4,2
22.0,1987,53,True,1,9,1,2,0
22.0,1987,54,False,4,7,1,3,0
22.0,1987,54,True,2,4,0,3,0
22.0,1987,55,False,3,8,4,4,3
22.0,1987,55,True,5,7,0,5,1
22.0,1987,56,False,1,2,0,1,0
22.0,1988,1,False,6,8,2,3,1
22.0,1988,1,True,3,12,1,1,2
22.0,1988,2,False,1,1,0,0,0
22.0,1988,2,True,1,1,0,0,0
22.0,1988,4,False,9,9,3,1,2
22.0,1988,4,True,5,4,2,1,0
22.0,1988,5,False,4,6,0,1,0
22.0,1988,5,True,2,10,0,1,1
22.0,1988,8,False,2,6,0,1,0
22.0,1988,8,True,3,1,0,2,1
22.0,1988,9,False,2,7,2,3,0
22.0,1988,9,True,1,5,2,1,1
22.0,1988,12,False,26,23,9,9,5
22.0,1988,12,True,24,23,3,16,4
22.0,1988,13,False,17,16,5,3,2
22.0,1988,13,True,8,9,4,3,1
22.0,1988,17,False,9,15,7,10,0
22.0,1988,17,True,5,17,3,5,0
22.0,1988,18,False,7,5,8,12,0
22.0,1988,18,True,2,5,1,3,1
22.0,1988,19,False,4,5,3,3,1
22.0,1988,19,True,3,5,0,2,0
22.0,1988,20,False,3,6,1,0,0
22.0,1988,20,True,2,3,0,1,2
22.0,1988,21,False,3,8,2,1,0
22.0,1988,21,True,4,6,2,4,0
22.0,1988,22,False,9,6,6,1,0
22.0,1988,22,True,5,4,5,1,0
22.0,1988,23,False,2,2,1,1,0
22.0,1988,23,True,2,4,0,0,0
22.0,1988,24,False,5,5,2,3,0
22.0,1988,24,True,5,7,0,3,0
22.0,1988,25,False,8,7,2,3,2
22.0,1988,25,True,3,10,1,4,0
22.0,1988,26,False,19,16,6,9,1
22.0,1988,26,True,6,16,1,5,1
22.0,1988,27,False,1,7,2,3,0
22.0,1988,27,True,5,4,1,1,0
22.0,1988,29,False,8,8,5,3,1
22.0,1988,29,True,9,8,0,7,0
22.0,1988,30,False,2,3,1,1,0
22.0,1988,31,False,1,3,1,0,1
22.0,1988,31,True,1,2,0,2,0
22.0,1988,32,False,1,5,2,2,0
22.0,1988,32,True,4,1,0,0,0
22.0,1988,33,False,1,3,0,0,0
22.0,1988,34,False,11,7,2,2,1
22.0,1988,34,True,6,5,2,1,1
22.0,1988,35,False,6,5,2,4,0
22.0,1988,35,True,1,4,0,0,0
22.0,1988,36,False,29,14,15,11,1
22.0,1988,36,True,9,11,4,4,0
22.0,1988,37,False,12,16,1,6,0
22.0,1988,37,True,8,14,2,6,0
22.0,1988,39,False,14,18,9,8,0
22.0,1988,39,True,8,4,4,7,2
22.0,1988,40,False,1,4,0,2,0
22.0,1988,40,True,5,5,1,2,0
22.0,1988,41,False,7,5,1,4,1
22.0,1988,41,True,2,7,0,1,2
22.0,1988,42,False,11,14,13,9,2
22.0,1988,42,True,7,15,5,3,2
22.0,1988,44,False,1,4,0,0,0
22.0,1988,45,False,6,5,5,1,0
22.0,1988,45,True,12,7,6,4,0
22.0,1988,47,False,6,16,2,8,1
22.0,1988,47,True,5,11,1,5,1
22.0,1988,49,False,5,1,0,3,0
22.0,1988,49,True,3,2,1,0,0
22.0,1988,51,False,8,12,4,2,0
22.0,1988,51,True,7,9,4,2,0
22.0,1988,53,False,5,5,1,5,0
22.0,1988,53,True,1,9,1,1,0
22.0,1988,54,False,3,6,2,1,1
22.0,1988,54,True,3,5,0,1,1
22.0,1988,55,False,2,14,1,6,1
22.0,1989,1,False,9,8,4,1,1
22.0,1989,1,True,2,12,3,6,2
22.0,1989,5,False,2,9,0,6,0
22.0,1989,5,True,3,5,1,0,1
22.0,1989,6,False,43,45,13,27,2
22.0,1989,6,True,32,34,7,13,3
22.0,1989,8,False,5,2,1,4,1
22.0,1989,8,True,1,6,1,2,0
22.0,1989,9,False,1,6,2,5,0
22.0,1989,9,True,2,4,2,5,0
22.0,1989,10,True,1,1,0,1,0
22.0,1989,13,False,13,13,9,11,0
22.0,1989,13,True,12,13,0,6,1
22.0,1989,15,True,1,3,0,2,0
22.0,1989,16,False,2,1,0,0,0
22.0,1989,17,False,9,17,7,10,1
22.0,1989,17,True,10,14,3,4,2
22.0,1989,18,False,9,6,3,4,1
22.0,1989,18,True,4,2,3,6,0
22.0,1989,19,False,2,2,3,5,0
22.0,1989,19,True,2,5,0,3,0
22.0,1989,21,False,5,7,3,1,0
22.0,1989,21,True,4,9,0,2,0
22.0,1989,22,False,10,3,5,2,0
22.0,1989,22,True,5,10,2,2,2
22.0,1989,23,False,4,1,0,1,1
22.0,1989,23,True,1,2,0,0,0
22.0,1989,24,False,9,4,8,3,0
22.0,1989,24,True,4,1,3,1,1
22.0,1989,25,False,7,6,2,2,1
22.0,1989,25,True,2,7,3,2,0
22.0,1989,26,False,10,16,7,9,0
22.0,1989,26,True,7,7,2,8,0
22.0,1989,27,False,1,3,0,1,0
22.0,1989,27,True,3,4,0,2,1
22.0,1989,29,False,4,7,3,2,0
22.0,1989,29,True,5,5,2,2,0
22.0,1989,31,False,4,2,1,0,0
22.0,1989,31,True,1,2,0,2,0
22.0,1989,32,False,3,3,3,0,1
22.0,1989,32,True,1,4,0,0,0
22.0,1989,33,False,1,3,0,0,0
22.0,1989,34,False,8,4,9,2,0
22.0,1989,34,True,4,2,1,3,0
22.0,1989,35,False,4,3,4,1,0
22.0,1989,36,False,22,13,9,5,0
22.0,1989,36,True,14,10,5,7,0
22.0,1989,37,False,13,18,4,7,0
22.0,1989,37,True,7,10,2,11,0
22.0,1989,39,False,21,15,8,14,1
22.0,1989,39,True,12,11,2,6,2
22.0,1989,40,False,7,4,0,5,1
22.0,1989,40,True,4,6,1,2,1
22.0,1989,41,False,4,6,2,3,0
22.0,1989,41,True,3,4,1,1,2
22.0,1989,42,False,12,16,3,7,1
22.0,1989,42,True,7,9,7,5,1
22.0,1989,45,False,9,6,2,0,0
22.0,1989,45,True,9,5,4,2,0
22.0,1989,46,True,1,1,1,0,0
22.0,1989,47,False,9,14,2,5,2
22.0,1989,47,True,3,7,0,6,4
22.0,1989,51,False,8,12,0,3,1
22.0,1989,51,True,6,8,2,3,1
22.0,1989,53,False,5,6,1,2,2
22.0,1989,53,True,2,12,0,2,1
22.0,1989,54,False,3,3,2,0,0
22.0,1989,54,True,4,2,0,3,0
22.0,1989,55,False,2,8,2,2,1
22.0,1989,55,True,5,3,2,3,1
22.0,1990,1,False,8,12,1,2,1
22.0,1990,1,True,7,11,2,3,0
22.0,1990,2,False,1,1,0,0,0
22.0,1990,5,False,1,9,2,1,2
22.0,1990,5,True,2,5,1,1,1
22.0,1990,6,False,44,54,20,24,6
22.0,1990,6,True,27,38,5,15,5
22.0,1990,8,False,2,8,2,1,0
22.0,1990,8,True,2,2,1,0,0
22.0,1990,9,False,2,1,0,1,0
22.0,1990,9,True,3,2,1,0,0
22.0,1990,10,True,1,1,2,2,0
22.0,1990,13,False,11,11,4,5,0
22.0,1990,13,True,4,13,4,5,0
22.0,1990,15,False,3,1,0,0,0
22.0,1990,16,False,4,1,0,2,0
22.0,1990,16,True,2,1,0,2,0
22.0,1990,17,False,10,9,8,5,0
22.0,1990,17,True,5,12,1,4,0
22.0,1990,18,False,7,12,5,9,1
22.0,1990,18,True,4,3,1,3,2
22.0,1990,19,False,2,3,1,2,0
22.0,1990,20,False,4,2,0,1,0
22.0,1990,21,False,4,13,2,4,0
22.0,1990,21,True,2,8,1,4,0
22.0,1990,22,False,4,11,5,2,0
22.0,1990,22,True,9,7,1,1,1
22.0,1990,23,False,1,3,0,1,0
22.0,1990,23,True,1,2,0,1,0
22.0,1990,24,False,7,7,7,0,0
22.0,1990,24,True,4,4,3,1,0
22.0,1990,25,False,7,5,1,1,0
22.0,1990,25,True,3,7,2,3,0
22.0,1990,26,False,15,19,3,7,0
22.0,1990,26,True,7,10,3,2,1
22.0,1990,27,False,3,1,2,3,0
22.0,1990,27,True,5,6,1,1,0
22.0,1990,28,False,4,1,2,0,0
22.0,1990,28,True,6,3,1,3,0
22.0,1990,29,False,7,8,3,2,0
22.0,1990,29,True,4,9,3,4,2
22.0,1990,30,False,1,2,0,1,0
22.0,1990,32,False,3,1,0,0,0
22.0,1990,34,False,20,7,6,3,1
22.0,1990,34,True,4,3,3,1,1
22.0,1990,35,False,8,6,1,3,0
22.0,1990,35,True,2,2,1,2,0
22.0,1990,36,False,22,14,13,6,2
22.0,1990,36,True,9,7,2,8,1
22.0,1990,37,False,14,9,4,4,1
22.0,1990,37,True,5,12,2,11,0
22.0,1990,39,False,22,12,6,5,0
22.0,1990,39,True,7,10,4,3,1
22.0,1990,40,False,2,2,2,2,0
22.0,1990,40,True,2,5,0,3,0
22.0,1990,41,False,3,6,2,2,0
22.0,1990,41,True,3,3,0,2,0
22.0,1990,42,False,12,18,4,6,1
22.0,1990,42,True,7,16,1,5,0
22.0,1990,45,False,16,7,2,4,0
22.0,1990,45,True,8,3,4,1,1
22.0,1990,47,False,4,17,5,5,0
22.0,1990,47,True,3,11,1,3,1
22.0,1990,49,True,1,2,1,1,0
22.0,1990,50,False,1,2,0,0,0
22.0,1990,51,False,7,11,4,2,0
22.0,1990,51,True,4,10,1,6,0
22.0,1990,53,False,4,14,1,5,0
22.0,1990,53,True,2,10,0,2,3
22.0,1990,54,False,2,6,1,1,0
22.0,1990,54,True,3,4,1,1,0
22.0,1990,55,False,2,7,4,6,0
22.0,1990,55,True,1,12,3,5,0
22.0,1991,1,False,6,13,2,3,0
22.0,1991,1,True,8,12,2,8,0
22.0,1991,5,False,4,6,0,4,2
22.0,1991,6,False,29,27,21,20,3
22.0,1991,6,True,21,24,4,13,4
22.0,1991,8,False,3,9,0,1,0
22.0,1991,8,True,4,3,0,0,1
22.0,1991,12,False,23,16,8,7,1
22.0,1991,12,True,10,17,8,9,2
22.0,1991,13,False,11,13,6,6,1
22.0,1991,13,True,9,14,5,5,0
